Hostname,Host groups,MAC address,OS version,Manufacturer,Last seen,Asset management,Sensor ID,Tags,Site name,Platform
HRH92,df41f96ec07043a699672ae194a34a75,08-8F-C3-AF-91-D2,Windows 11,LENOVO,2026-03-05T21:39:34Z,Managed,bc3ff092429b41ffa686737147b41956,SensorGroupingTags/The_Hollywood_Roosevelt,Default-First-Site-Name,Windows
HRH93,df41f96ec07043a699672ae194a34a75,"98-FA-9B-2F-ED-DA, 7C-B2-7D-31-D3-D8",Windows 11,LENOVO,2026-03-05T21:45:33Z,Managed,843cdaa1aa3e4b7e8533d637394f18db,SensorGroupingTags/The_Hollywood_Roosevelt,Default-First-Site-Name,Windows
HRH96,df41f96ec07043a699672ae194a34a75,98-FA-9B-2F-FA-C9,Windows 11,LENOVO,2026-03-05T21:56:45Z,Managed,4489cb3de4a64aa0b767b6e2625f0d99,SensorGroupingTags/The_Hollywood_Roosevelt,Default-First-Site-Name,Windows
HRHC002,df41f96ec07043a699672ae194a34a75,74-86-E2-17-42-F5,Windows 11,Dell Inc.,2026-03-05T21:46:25Z,Managed,faafa4c2c3b0444eb343f9d818ac39a8,SensorGroupingTags/The_Hollywood_Roosevelt,Default-First-Site-Name,Windows
HRHCACCT3,df41f96ec07043a699672ae194a34a75,"98-FA-9B-2F-ED-F3, 7C-B2-7D-33-EC-76",Windows 10,LENOVO,2026-03-05T21:53:09Z,Managed,9c5abc7814f9437f9fb9ccb25e248ff5,SensorGroupingTags/The_Hollywood_Roosevelt,Default-First-Site-Name,Windows
HRHCBMGR1,df41f96ec07043a699672ae194a34a75,98-FA-9B-25-55-5D,Windows 11,LENOVO,2026-03-05T21:55:27Z,Managed,bb7cd768652f4738aff38b122590f5fd,SensorGroupingTags/The_Hollywood_Roosevelt,Default-First-Site-Name,Windows
HRHCBMGR2,df41f96ec07043a699672ae194a34a75,98-FA-9B-2F-F0-C4,Windows 11,LENOVO,2026-03-05T21:39:57Z,Managed,a6b472df82864654b19f9ffb5279abbd,SensorGroupingTags/The_Hollywood_Roosevelt,Default-First-Site-Name,Windows
HRHCDIRROOMS,df41f96ec07043a699672ae194a34a75,"98-FA-9B-2F-FE-10, 7C-B2-7D-31-7F-3B",Windows 10,LENOVO,2026-03-05T21:51:05Z,Managed,fa987c828edf49e2bcfb6b149f1e39ab,SensorGroupingTags/The_Hollywood_Roosevelt,Default-First-Site-Name,Windows
HRHCDOS2,df41f96ec07043a699672ae194a34a75,98-FA-9B-28-DA-09,Windows 11,LENOVO,2026-03-05T22:03:41Z,Managed,1dccb749ed40486aa98f690da3406609,SensorGroupingTags/The_Hollywood_Roosevelt,Default-First-Site-Name,Windows
HRHCFBBNQT,df41f96ec07043a699672ae194a34a75,"98-FA-9B-2F-FA-D9, 7C-B2-7D-31-7E-EB",Windows 11,LENOVO,2026-03-05T21:53:29Z,Managed,a6016a8ad47e4b10a16417b03c061e77,SensorGroupingTags/The_Hollywood_Roosevelt,Default-First-Site-Name,Windows
HRHCFBMGR1,df41f96ec07043a699672ae194a34a75,98-FA-9B-25-55-B1,Windows 11,LENOVO,2026-03-05T21:29:12Z,Managed,8ff1618802bb44dd9db74868176ed8bf,SensorGroupingTags/The_Hollywood_Roosevelt,Default-First-Site-Name,Windows
HRHCFD2,df41f96ec07043a699672ae194a34a75,40-B0-34-F4-AE-7A,Windows 10,HP,2026-03-05T21:32:26Z,Managed,8d2e4da26bd94b538552b78096e137ff,SensorGroupingTags/The_Hollywood_Roosevelt,Default-First-Site-Name,Windows
HRHCFD5,df41f96ec07043a699672ae194a34a75,98-FA-9B-2F-FA-C3,Windows 11,LENOVO,2026-03-05T21:41:08Z,Managed,6767b376bfb942f98f3e32728e5b781d,SensorGroupingTags/The_Hollywood_Roosevelt,Default-First-Site-Name,Windows
HRHCHRCOOR,df41f96ec07043a699672ae194a34a75,"98-FA-9B-2F-ED-CB, 7C-B2-7D-33-EC-85",Windows 11,LENOVO,2026-03-05T21:57:12Z,Managed,e6688096cd194f569b2d24f55f0362a0,SensorGroupingTags/The_Hollywood_Roosevelt,Default-First-Site-Name,Windows
HRHCHRGEN2,df41f96ec07043a699672ae194a34a75,98-FA-9B-28-CC-C0,Windows 11,LENOVO,2026-03-05T21:37:31Z,Managed,a429852c3f454177bf5d4bdaa266f043,SensorGroupingTags/The_Hollywood_Roosevelt,Default-First-Site-Name,Windows
HRHCMOD2,df41f96ec07043a699672ae194a34a75,"98-FA-9B-26-EE-5A, 7C-B2-7D-32-05-6E",Windows 10,LENOVO,2026-03-05T21:53:04Z,Managed,dfd1fd18e882480ba1f52e0453daf154,SensorGroupingTags/The_Hollywood_Roosevelt,Default-First-Site-Name,Windows
HRHCPURCH,df41f96ec07043a699672ae194a34a75,7C-B2-7D-33-EB-C7,Windows 11,LENOVO,2026-03-05T21:48:13Z,Managed,bf3c4d82cfba46eeab621d4bc641bcf5,SensorGroupingTags/The_Hollywood_Roosevelt,,Windows
HRHCRES1,df41f96ec07043a699672ae194a34a75,98-FA-9B-2F-FA-D8,Windows 11,LENOVO,2026-03-05T21:33:20Z,Managed,6de8090730a642508b5524ec55cb6cb8,SensorGroupingTags/The_Hollywood_Roosevelt,Default-First-Site-Name,Windows
HRHCRES2,df41f96ec07043a699672ae194a34a75,"98-FA-9B-2F-EE-C8, 7C-B2-7D-33-EC-30",Windows 11,LENOVO,2026-03-05T21:37:09Z,Managed,dd83b79513ab4fe0be12dc4d0155333b,SensorGroupingTags/The_Hollywood_Roosevelt,Default-First-Site-Name,Windows
HRHCSEC1,df41f96ec07043a699672ae194a34a75,"98-FA-9B-2F-FD-FF, 7C-B2-7D-31-D4-E0",Windows 11,LENOVO,2026-03-05T21:49:05Z,Managed,d559eda319e344f2aa3ead183d125405,SensorGroupingTags/The_Hollywood_Roosevelt,Default-First-Site-Name,Windows
HRHCSTEWEXEC,df41f96ec07043a699672ae194a34a75,98-FA-9B-28-CB-82,Windows 11,LENOVO,2026-03-05T21:38:35Z,Managed,3a78431b302b49ffbce4ab181271d747,SensorGroupingTags/The_Hollywood_Roosevelt,Default-First-Site-Name,Windows
HRHDC2A,df41f96ec07043a699672ae194a34a75,00-15-5D-14-29-0A,Windows Server 2019,Microsoft Corporation,2026-03-05T21:53:47Z,Managed,38636b7476454918a19c9c7181fa28ef,SensorGroupingTags/The_Hollywood_Roosevelt,Default-First-Site-Name,Windows
HRHDIRRMS2,df41f96ec07043a699672ae194a34a75,00-23-24-6B-C3-82,Windows 10,LENOVO,2026-03-05T21:59:36Z,Managed,09d58c744fd5461e99762d06bc434887,SensorGroupingTags/The_Hollywood_Roosevelt,Default-First-Site-Name,Windows
HRHENGDIRLAP,df41f96ec07043a699672ae194a34a75,40-23-43-4C-CE-6D,Windows 11,HP,2026-03-05T22:03:32Z,Managed,2d55d5b65f6b462fac30037dc660ddeb,SensorGroupingTags/The_Hollywood_Roosevelt,Default-First-Site-Name,Windows
HRHL001,df41f96ec07043a699672ae194a34a75,"8C-AE-4C-B6-01-94, 62-45-2E-D4-65-16, 60-45-2E-D4-65-16",Windows 11,LENOVO,2026-03-05T21:58:00Z,Managed,3b91dc9c0dea487fa271c84038640484,SensorGroupingTags/The_Hollywood_Roosevelt,Default-First-Site-Name,Windows
HRHL003,df41f96ec07043a699672ae194a34a75,"F8-CE-72-1F-AA-71, 60-45-2E-D5-53-C7",Windows 11,LENOVO,2026-03-05T21:31:09Z,Managed,d2112e37073142fa862beacd9f599688,SensorGroupingTags/The_Hollywood_Roosevelt,Default-First-Site-Name,Windows
HRHL005,df41f96ec07043a699672ae194a34a75,"38-7C-76-A2-99-1E, 0C-9A-3C-6C-49-13",Windows 11,LENOVO,2026-03-05T21:42:30Z,Managed,095351870e064003aba1d2db93c7fd58,SensorGroupingTags/The_Hollywood_Roosevelt,Default-First-Site-Name,Windows
HRHL010,df41f96ec07043a699672ae194a34a75,"F4-A8-0D-42-CE-07, DC-FB-48-33-F4-19",Windows 11,LENOVO,2026-03-05T21:46:53Z,Managed,79125c244c484973a09fcffb1c2b8860,SensorGroupingTags/The_Hollywood_Roosevelt,Default-First-Site-Name,Windows
HRHL012,df41f96ec07043a699672ae194a34a75,"8C-3B-4A-23-F3-6E, 10-E1-8E-54-00-A8",Windows 11,LENOVO,2026-03-05T21:51:07Z,Managed,de8f38b0e84046a28f1e01e007ccc21c,SensorGroupingTags/The_Hollywood_Roosevelt,Default-First-Site-Name,Windows
HRHL013,df41f96ec07043a699672ae194a34a75,"00-E0-4C-AF-EA-38, 10-E1-8E-45-BD-30, 32-E1-8E-45-BD-30",Windows 11,LENOVO,2026-03-05T21:48:15Z,Managed,db8e701b3d2e4fd692b600d562cf17af,SensorGroupingTags/The_Hollywood_Roosevelt,Default-First-Site-Name,Windows
HRHLACC01,df41f96ec07043a699672ae194a34a75,"00-09-0F-FE-00-01, F4-A8-0D-6D-0C-92, 4C-B0-4A-C0-63-13",Windows 11,LENOVO,2026-03-05T21:47:08Z,Managed,5d398027576245b694ca68b25f17ef5f,SensorGroupingTags/The_Hollywood_Roosevelt,Default-First-Site-Name,Windows
HRHLACC02,df41f96ec07043a699672ae194a34a75,F8-CE-72-32-18-04,Windows 11,LENOVO,2026-03-05T21:25:35Z,Managed,55da53b656a943f1bc667722b6e52d91,SensorGroupingTags/The_Hollywood_Roosevelt,Default-First-Site-Name,Windows
HRHLDIRFIN,df41f96ec07043a699672ae194a34a75,BE-10-0D-84-A2-A7,Windows 10,LENOVO,2026-03-05T06:42:53Z,Managed,983c1202db2146b9805a6b7425a663cd,SensorGroupingTags/The_Hollywood_Roosevelt,Default-First-Site-Name,Windows
HRHLFB01,df41f96ec07043a699672ae194a34a75,"F8-CE-72-32-7A-7A, 4C-B0-4A-C0-1E-4E",Windows 11,LENOVO,2026-03-05T21:50:12Z,Managed,59c6550a557343dfbdff7f98ddefdc45,SensorGroupingTags/The_Hollywood_Roosevelt,Default-First-Site-Name,Windows
HRHLFB03,df41f96ec07043a699672ae194a34a75,"E0-4F-43-5B-EA-A3, 68-C6-AC-1A-59-05",Windows 11,LENOVO,2026-03-05T21:58:56Z,Managed,1a631cc904d046eba2585d0c0dca405c,SensorGroupingTags/The_Hollywood_Roosevelt,Default-First-Site-Name,Windows
HRHSEC5,df41f96ec07043a699672ae194a34a75,54-6C-EB-5C-FB-39,Windows 11,LENOVO,2026-03-05T21:29:50Z,Managed,5d3f3011e5b84205a82f5abd1cec05c0,SensorGroupingTags/The_Hollywood_Roosevelt,,Windows
HRHSECVIEW2,df41f96ec07043a699672ae194a34a75,"90-8D-6E-95-0C-F1, 04-EC-D8-00-E4-75",Windows 11,Dell Inc.,2026-03-05T21:40:07Z,Managed,4ff778d1516f4a5cabbb8ef4c7edcf30,SensorGroupingTags/The_Hollywood_Roosevelt,,Windows
HRH_POSW_06,df41f96ec07043a699672ae194a34a75,00-A0-A4-2A-33-9C,Windows 10,"Oracle America, Inc",2026-03-05T21:46:49Z,Managed,a1ecb472f13b4829a818bd7cf8287edc,SensorGroupingTags/The_Hollywood_Roosevelt,,Windows
HRH_POSW_09,df41f96ec07043a699672ae194a34a75,00-A0-A4-2A-2A-F4,Windows 10,"Oracle America, Inc",2026-03-05T21:37:54Z,Managed,013886d38fb54f47aff5762a765f2fc9,SensorGroupingTags/The_Hollywood_Roosevelt,,Windows
HRH_POSW_30,df41f96ec07043a699672ae194a34a75,00-A0-A4-2A-32-54,Windows 10,"Oracle America, Inc",2026-03-05T22:05:02Z,Managed,6f94576fae5e4383b0c0cae56a41560b,SensorGroupingTags/The_Hollywood_Roosevelt,,Windows
HRH_POSW_31,df41f96ec07043a699672ae194a34a75,00-A0-A4-2A-33-EF,Windows 10,"Oracle America, Inc",2026-03-05T21:34:04Z,Managed,dc684d50b7f34f0f8a431e58730e2017,SensorGroupingTags/The_Hollywood_Roosevelt,,Windows
HRH_POSW_41,df41f96ec07043a699672ae194a34a75,00-A0-A4-2A-34-9E,Windows 10,"Oracle America, Inc",2026-03-05T22:04:34Z,Managed,4900b5be6ac545a2a60fe586848c7e68,SensorGroupingTags/The_Hollywood_Roosevelt,,Windows
HSKP1-ED,4981b90e8d6f46bbadc7b69178ab2fe6,00-4E-01-AC-80-C5,Windows 10,Dell Inc.,2026-02-25T21:32:36Z,Managed,d41384eea05043dbbc6982f3933e7fd5,SensorGroupingTags/Triumph_Hotels_Hotel_Edison,Default-First-Site-Name,Windows
HSKPMGR-WJ,5947ebd3543d40c893055efda4b6764d,00-4E-01-AC-84-0D,Windows 10,Dell Inc.,2026-03-02T19:20:09Z,Managed,35466235f5bd4ffaa47aaf29c42e0a37,SensorGroupingTags/Triumph_Hotels_The_Washington_Jefferson,Default-First-Site-Name,Windows
HTWRK1,4e8a9020b1b14252a7497d466a4430e4,"88-AE-DD-01-40-8D, 62-DD-8E-69-B3-B5",Windows 10,Intel(R) Client Systems,2026-03-05T21:44:05Z,Managed,a330d3cef02246009fa5e0e38d865cc0,SensorGroupingTags/Diversity_HS_Tustin_Dow,,Windows
HYPERV-SERVER,4b0ee933473a40988ceda3c632687df6,"98-F2-B3-EA-F7-BB, 98-F2-B3-EA-F7-BA",Windows Server 2016,HP,2026-03-05T21:54:51Z,Managed,7dde2e3162bc4185bb02e1764338e681,SensorGroupingTags/Western_Switches_and_Controls,,Windows
IDG-CR-02,4734437842964d689c5e1d38e448903d,B4-E9-B8-BC-E3-F4,Windows 11,Dell Inc.,2026-03-05T21:44:32Z,Managed,0248198065ce40acb39966510289611e,SensorGroupingTags/Innovative_Dining_Group,LosAngeles,Windows
IDG-DT-03,4734437842964d689c5e1d38e448903d,50-9A-4C-55-84-E5,Windows 10,Dell Inc.,2026-03-03T22:57:10Z,Managed,f30c06566de74d75a7cc88092828ee63,SensorGroupingTags/Innovative_Dining_Group,LosAngeles,Windows
IDG-DT-201,31f330e2d9f34ed0b7f8533275881477,CC-96-E5-27-03-A2,Windows 11,Dell Inc.,2026-03-05T21:31:07Z,Managed,4d222cbde9c54de0a7e52ffa06a79a6f,SensorGroupingTags/BOA_Steakhouse_Santa_Monica,LosAngeles,Windows
IDG-DT-203,69cde727239146cea5ce280b11028818,C4-5A-B1-DC-FD-F3,Windows 11,Dell Inc.,2026-03-05T21:56:26Z,Managed,aa5c1a7fdd994946b2f9cc32aeca4b5a,SensorGroupingTags/Sushi_Roku_Austin,LosAngeles,Windows
IDG-DT-206,dcf88af4282940d6af6b08325eef263d,A8-3C-A5-21-9E-40,Windows 11,Dell Inc.,2026-03-05T21:57:43Z,Managed,c4ebe228956c4ab9ba5c82ae6b749dea,SensorGroupingTags/BOA_Steakhouse_Austin,LosAngeles,Windows
IDG-DT-207,dcf88af4282940d6af6b08325eef263d,A8-3C-A5-21-9C-97,Windows 11,Dell Inc.,2026-03-05T21:39:10Z,Managed,ea1aae664c99441f84bee8ef830a1c05,SensorGroupingTags/BOA_Steakhouse_Austin,LosAngeles,Windows
IDG-DT-212,4734437842964d689c5e1d38e448903d,B4-E9-B8-3F-0C-5B,Windows 11,Dell Inc.,2026-03-05T21:43:54Z,Managed,b71d05059fb14bdc8ffba36511a5d1be,SensorGroupingTags/Innovative_Dining_Group,LosAngeles,Windows
IDG-DT-214,70b5bb9761fc4130b5925cf913b30367,E8-CF-83-91-08-85,Windows 11,Dell Inc.,2026-03-05T21:36:41Z,Managed,d598600db72643fc9d8cf624e86d0984,SensorGroupingTags/Sushi_Roku_Pasadena,LosAngeles,Windows
IDG-DT-215,79eb513e9deb466d82f2c0bd59978663,E8-CF-83-91-09-6B,Windows 11,Dell Inc.,2026-03-05T21:57:00Z,Managed,f397ed1b05ee4f5581f8c189c88966f7,SensorGroupingTags/Sushi_Roku_Las_Vegas,LosAngeles,Windows
IDG-DT-216,79eb513e9deb466d82f2c0bd59978663,B4-E9-B8-3F-09-EB,Windows 11,Dell Inc.,2026-03-05T21:50:17Z,Managed,50b9b36124ee410ab491c36fd36f8b85,SensorGroupingTags/Sushi_Roku_Las_Vegas,LosAngeles,Windows
IDG-IT-MGMT,4734437842964d689c5e1d38e448903d,00-15-5D-00-8F-04,Windows 10,Microsoft Corporation,2026-03-05T21:40:56Z,Managed,1ffd01bb897c4d1faf220b3b91725538,SensorGroupingTags/Innovative_Dining_Group,LosAngeles,Windows
IDG-ITD2OK7,79eb513e9deb466d82f2c0bd59978663,74-86-E2-0F-43-A6,Windows 11,Dell Inc.,2026-03-05T21:47:33Z,Managed,bb5a03b2b0db4c938e06ad09f48eb245,SensorGroupingTags/Sushi_Roku_Las_Vegas,,Windows
IDG-LT-115,79eb513e9deb466d82f2c0bd59978663,04-EA-56-CA-14-7B,Windows 11,Dell Inc.,2026-03-03T08:34:38Z,Managed,61fb808c4cce491b9ca4aae8ce51c3e3,SensorGroupingTags/Sushi_Roku_Las_Vegas,LosAngeles,Windows
IDG-LT-200,70b5bb9761fc4130b5925cf913b30367,E0-D0-45-D7-1C-9D,Windows 11,Dell Inc.,2026-03-05T21:35:51Z,Managed,cad7b47b32994e4bb8dc32d5ade74e83,SensorGroupingTags/Sushi_Roku_Pasadena,LosAngeles,Windows
IDG-LT-206,4734437842964d689c5e1d38e448903d,"5A-1C-F8-69-39-B7, 58-1C-F8-69-39-B7",Windows 11,Dell Inc.,2026-03-05T21:51:02Z,Managed,f905c06d61734cd1a242d7da85708fdb,SensorGroupingTags/Innovative_Dining_Group,LosAngeles,Windows
IDG-LT-214,4734437842964d689c5e1d38e448903d,"D0-46-0C-BA-D9-14, 6C-2F-80-59-C6-85",Windows 11,Dell Inc.,2026-03-05T21:43:41Z,Managed,6ee06da772de407cab608b5c7e5cd59a,SensorGroupingTags/Innovative_Dining_Group,LosAngeles,Windows
IDG-LT-216,4734437842964d689c5e1d38e448903d,44-38-E8-29-46-04,Windows 11,LENOVO,2026-03-05T21:37:52Z,Managed,50764af5774f48f2b53a5ce001cb35ea,SensorGroupingTags/Innovative_Dining_Group,LosAngeles,Windows
IDG-LT-217,4734437842964d689c5e1d38e448903d,"94-05-BB-10-FF-F1, 8C-AE-4C-CB-D1-A5, 68-34-21-E7-48-25",Windows 11,Dell Inc.,2026-03-05T01:00:22Z,Managed,d039a1bc0d38485082541097ef4b6db1,SensorGroupingTags/Innovative_Dining_Group,LosAngeles,Windows
IDG-LT-218,4734437842964d689c5e1d38e448903d,"8C-AE-4C-BD-04-CE, E0-C2-64-0B-D4-2F",Windows 11,Dell Inc.,2026-03-05T21:30:07Z,Managed,856f5661ffde4adbbe825cff84a64414,SensorGroupingTags/Innovative_Dining_Group,LosAngeles,Windows
IDG-LT-225,4734437842964d689c5e1d38e448903d,C4-0F-08-F9-91-97,Windows 11,Dell Inc.,2026-02-28T07:36:19Z,Managed,4b803ea302074d9cb5442da3510eb800,SensorGroupingTags/Innovative_Dining_Group,LosAngeles,Windows
IDG-LT-228,4734437842964d689c5e1d38e448903d,28-92-00-DC-C4-68,Windows 11,Dell Inc.,2026-03-05T22:04:38Z,Managed,b08fa047623446759d8b5092d5d7ef21,SensorGroupingTags/Innovative_Dining_Group,LosAngeles,Windows
IDG-LT-86,4734437842964d689c5e1d38e448903d,AC-74-B1-8A-BF-A1,Windows 10,Dell Inc.,2026-03-05T21:51:02Z,Managed,f8b122f14e054db98643cd14b308c308,SensorGroupingTags/Innovative_Dining_Group,LosAngeles,Windows
IDG-LT-88,4734437842964d689c5e1d38e448903d,A8-64-F1-24-A3-6F,Windows 10,LENOVO,2026-03-05T19:20:51Z,Managed,83dfb67f712545dca9d88f9c0fce7a75,SensorGroupingTags/Innovative_Dining_Group,LosAngeles,Windows
IDG-WS-PREC-03,4734437842964d689c5e1d38e448903d,B0-7B-25-25-C6-C1,Windows 11,Dell Inc.,2026-03-05T21:38:19Z,Managed,89ace28a4a0a44ecbef1824967a2c25b,SensorGroupingTags/Innovative_Dining_Group,LosAngeles,Windows
IDGKAT-WS-05,4734437842964d689c5e1d38e448903d,E8-CF-83-90-DE-F8,Windows 11,Dell Inc.,2026-03-05T21:33:10Z,Managed,faab1e5d66674281924efe4d902a7038,SensorGroupingTags/Innovative_Dining_Group,LosAngeles,Windows
IDGWH-MDF-DC01,4734437842964d689c5e1d38e448903d,00-15-5D-00-8F-02,Windows Server 2022,Microsoft Corporation,2026-03-05T21:52:10Z,Managed,629c7cd805f24a92a21d091c497558a8,SensorGroupingTags/Innovative_Dining_Group,LosAngeles,Windows
IDGWH-MDF-HYV01,4734437842964d689c5e1d38e448903d,5C-ED-8C-A2-C8-14,Windows Server 2022,HPE,2026-03-05T21:52:09Z,Managed,9cafb69c3c9146da8e1757e74ad4f1e0,SensorGroupingTags/Innovative_Dining_Group,,Windows
INDIVEST-ABANEZ,dd7030c7011f48b99bb742ecf51cf5d7,90-2E-16-A2-94-7E,Windows 10,LENOVO,2026-03-05T21:50:59Z,Managed,234de4252c794462a362428e0bed5e04,SensorGroupingTags/Indivest_Inc,Default-First-Site-Name,Windows
INDIVEST-UUYGHU,dd7030c7011f48b99bb742ecf51cf5d7,90-2E-16-AF-1C-DF,Windows 10,LENOVO,2026-03-05T21:56:15Z,Managed,d3074b39f7d1483a83831db838f92f84,SensorGroupingTags/Indivest_Inc,Default-First-Site-Name,Windows
INDLA-MDF-DC01,dd7030c7011f48b99bb742ecf51cf5d7,00-15-5D-00-0A-01,Windows Server 2022,Microsoft Corporation,2026-03-05T22:03:45Z,Managed,7f9490dc5d0e4a70b981255084a1382f,SensorGroupingTags/Indivest_Inc,Default-First-Site-Name,Windows
INDLA-MDF-DC02,dd7030c7011f48b99bb742ecf51cf5d7,00-15-5D-00-0A-02,Windows Server 2022,Microsoft Corporation,2026-03-05T21:38:05Z,Managed,b055d8df4e0345a18944a4db7c968a3b,SensorGroupingTags/Indivest_Inc,Default-First-Site-Name,Windows
INDLA-MDF-HYV01,dd7030c7011f48b99bb742ecf51cf5d7,A8-3C-A5-43-41-C6,Windows Server 2022,Dell Inc.,2026-03-05T22:05:40Z,Managed,62afd13847de4f66b76c526c8a492096,SensorGroupingTags/Indivest_Inc,,Windows
IROQUOIS-VING,2d2715c350354153ad1f4b250c1fee3b,C8-F7-50-FB-91-62,Windows 11,Dell Inc.,2026-03-05T21:52:13Z,Managed,c9919b31e2a84a25b1735ffa1a8f146a,SensorGroupingTags/Triumph_Hotels_The_Iroquois,,Windows
ITLAB,077cd3fef7dc4b8284282fd7804be217,00-15-5D-FE-78-03,Windows 10,Microsoft Corporation,2026-03-05T21:37:47Z,Managed,5ce66a9bafc647908d77eb552315e458,SensorGroupingTags/Beverly_Hills_Plaza_Hotel,Default-First-Site-Name,Windows
JENNIFERNUC,4e8a9020b1b14252a7497d466a4430e4,A0-AF-BD-FB-F3-56,Windows 10,Intel Corporation,2026-03-05T21:58:36Z,Managed,b44bddd7a39a40778fab9d79653d6b99,SensorGroupingTags/Diversity_HS_Tustin_Dow,,Windows
KELSIE,ea82338e40f64ee7bd0fb2bc90d2abf2,"94-05-BB-1C-34-41, 00-09-0F-FE-00-01, 70-A6-CC-C3-F5-96",Windows 11,Dell Inc.,2026-03-05T21:57:42Z,Managed,de01b65418444bbca45771f6d25de6c9,SensorGroupingTags/Dragonfly_Strategists,,Windows
LAPTOP-2NA3HNR7,353b7f9c0e804b95b0a1b09b9da14a66,"F8-CE-72-21-79-5B, 04-7B-CB-2B-A8-88, 26-7B-CB-2B-A8-88",Windows 11,LENOVO,2026-03-05T21:38:05Z,Managed,bf47a8d0231d468fadef4f23204b082a,SensorGroupingTags/The_Aster,Default-First-Site-Name,Windows
LAPTOP-3DLTPMS5,9b96afa1c3ef4d28b9d03070fbc7f610,DC-1B-A1-FC-A0-D0,Windows 11,LENOVO,2026-03-05T21:32:51Z,Managed,a65f7ffea9dc44ac8c3486f203125e7f,SensorGroupingTags/Autocamp_Basecamp,,Windows
LAPTOP-3U1NUND5,353b7f9c0e804b95b0a1b09b9da14a66,"C8-6E-08-A9-CF-04, CA-6E-08-A9-CF-04",Windows 11,LENOVO,2026-03-05T21:38:26Z,Managed,60e15db6bc624cce95064918df0d2306,SensorGroupingTags/The_Aster,Default-First-Site-Name,Windows
LAPTOP-4KQIV21O,,,Windows,LENOVO,2026-02-25T19:11:52Z,Managed,5fd0db6c96764a658168c1b7a603d4e2,SensorGroupingTags/The_Aster,,Windows
LAPTOP-65CHQ3D3,d90ce69c19134434ab2462ecc944abb4,68-34-21-A2-14-94,Windows 11,LENOVO,2026-03-05T21:53:53Z,Managed,12615f85c0ae4fdea7f8ef6229a1585e,SensorGroupingTags/San_Vicente_Bungalows_NYC,,Windows
LAPTOP-BK0TR80A,353b7f9c0e804b95b0a1b09b9da14a66,"80-6D-97-2B-AB-29, 30-03-C8-39-8E-CD",Windows 10,LENOVO,2026-03-05T22:05:14Z,Managed,573b9040f0a74c0daeadad7f4624ad3e,SensorGroupingTags/The_Aster,Default-First-Site-Name,Windows
LAPTOP-DLED2ERF,353b7f9c0e804b95b0a1b09b9da14a66,"04-7B-CB-63-C5-97, 5C-FF-35-C6-E1-E0, 04-7B-CB-2B-D3-6E",Windows 11,LENOVO,2026-03-05T21:49:46Z,Managed,d84e9579bc7b4c6e9810b0dc997d11de,SensorGroupingTags/The_Aster,Default-First-Site-Name,Windows
LAPTOP-NROBB0MQ,dd461f84d65749c39ca435673d7559b2,"F8-CE-72-19-F9-9C, F4-3B-D8-AC-D0-3C",Windows 11,LENOVO,2026-03-05T21:41:07Z,Managed,39abc97beb3949259556bd69c942bf97,SensorGroupingTags/Sunset_Tower_Hotel,Default-First-Site-Name,Windows
LAPTOP-NS3IJVAE,353b7f9c0e804b95b0a1b09b9da14a66,"F8-CE-72-21-88-0D, 04-7B-CB-C9-1F-98",Windows 11,LENOVO,2026-03-05T21:43:54Z,Managed,53fc00525e3e45248db384c228b3a3a2,SensorGroupingTags/The_Aster,Default-First-Site-Name,Windows
LAPTOP-ON4DBL86,eb1b27a9dd534c939ff995bb7d1b6383,"04-7B-CB-FF-98-37, 00-15-5D-47-08-7E, 00-15-5D-35-21-21, 00-15-5D-09-54-00, E8-C8-29-CB-90-21",Windows 11,LENOVO,2026-03-05T21:58:54Z,Managed,aea93c3f11c04f9790429599019b3ea5,SensorGroupingTags/Hollywood_Grande,Default-First-Site-Name,Windows
LAPTOP-T52OF3M3,9b96afa1c3ef4d28b9d03070fbc7f610,"F8-CE-72-07-C9-1A, AC-82-47-D4-FD-28",Windows 11,LENOVO,2026-03-05T21:53:51Z,Managed,dae52839f066495ba85ed67288553c5b,SensorGroupingTags/Autocamp_Basecamp,,Windows
LAPTOP-URCS846V,3b9e1794d2764b5dbfc4340ed8f8f80b,"00-09-0F-FE-00-01, 40-EC-99-06-29-17",Windows 11,LENOVO,2026-03-05T21:55:09Z,Managed,b65d293636e14139983355cb425e1bc0,SensorGroupingTags/Malibu_Beach_Inn,,Windows
LAURAWALTERS,ea82338e40f64ee7bd0fb2bc90d2abf2,"00-09-0F-FE-00-01, B8-1E-A4-8D-60-FB",Windows 11,LENOVO,2026-03-05T21:33:17Z,Managed,0906e21d1d324ddaab0f34c003119bc4,SensorGroupingTags/Dragonfly_Strategists,,Windows
LAXBN-FD01,2d6996de01304da5a7f97b91c1bf0174,C4-C6-E6-96-80-3B,Windows 11,LENOVO,2026-03-05T21:45:31Z,Managed,9f2b6e1a82c34b81a9469fea54682c91,SensorGroupingTags/Hollywood_Volume,Default-First-Site-Name,Windows
LAXBN-FD02,2d6996de01304da5a7f97b91c1bf0174,C4-C6-E6-96-8C-F1,Windows 11,LENOVO,2026-03-05T21:25:05Z,Managed,f48886c05531416e95a8b161d9f005dc,SensorGroupingTags/Hollywood_Volume,Default-First-Site-Name,Windows
