Hostname,Host groups,MAC address,OS version,Manufacturer,Last seen,Asset management,Sensor ID,Tags,Site name,Platform,Site Name,Device Hostname,Device Description,Software,Version
laxbnpr7-010,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-AE-42,Windows 10,"Oracle America, Inc",2026-03-05T21:49:07Z,Managed,e7a1fc968a5e4be08ed5046cfcb619f0,hollywood volume,,Windows,hollywood volume,laxbnpr7-010,Desert5,Mozilla Maintenance Service,146.0.1
laxbnpr7-010,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-AE-42,Windows 10,"Oracle America, Inc",2026-03-05T21:49:07Z,Managed,e7a1fc968a5e4be08ed5046cfcb619f0,hollywood volume,,Windows,hollywood volume,laxbnpr7-010,Desert5,Sentinel Agent,25.1.334
laxbnpr7-010,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-AE-42,Windows 10,"Oracle America, Inc",2026-03-05T21:49:07Z,Managed,e7a1fc968a5e4be08ed5046cfcb619f0,hollywood volume,,Windows,hollywood volume,laxbnpr7-010,Desert5,SQL Server Browser for SQL Server 2014,12.3.6024.0
laxbnpr7-010,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-AE-42,Windows 10,"Oracle America, Inc",2026-03-05T21:49:07Z,Managed,e7a1fc968a5e4be08ed5046cfcb619f0,hollywood volume,,Windows,hollywood volume,laxbnpr7-010,Desert5,WIN32 CAL Client,3.1.4.158
laxbnpr7-010,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-AE-42,Windows 10,"Oracle America, Inc",2026-03-05T21:49:07Z,Managed,e7a1fc968a5e4be08ed5046cfcb619f0,hollywood volume,,Windows,hollywood volume,laxbnpr7-010,Desert5,Microsoft VSS Writer for SQL Server 2014,12.3.6024.0
laxbnpr7-012,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-B7-D5,Windows 10,"Oracle America, Inc",2026-03-05T21:37:19Z,Managed,b8e4ec72b9b040079325e97a7788dbd1,hollywood volume,,Windows,hollywood volume,laxbnpr7-012,Desert5,DigitalPersona TouchChip Device Add-On for U.are.U SDK,1.0.1.767
laxbnpr7-012,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-B7-D5,Windows 10,"Oracle America, Inc",2026-03-05T21:37:19Z,Managed,b8e4ec72b9b040079325e97a7788dbd1,hollywood volume,,Windows,hollywood volume,laxbnpr7-012,Desert5,DigitalPersona SDK Runtime,3.4.0.127
laxbnpr7-012,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-B7-D5,Windows 10,"Oracle America, Inc",2026-03-05T21:37:19Z,Managed,b8e4ec72b9b040079325e97a7788dbd1,hollywood volume,,Windows,hollywood volume,laxbnpr7-012,Desert5,Datto RMM,4.4.10516.10516
laxbnpr7-012,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-B7-D5,Windows 10,"Oracle America, Inc",2026-03-05T21:37:19Z,Managed,b8e4ec72b9b040079325e97a7788dbd1,hollywood volume,,Windows,hollywood volume,laxbnpr7-012,Desert5,SQL Server Browser for SQL Server 2014,12.3.6024.0
laxbnpr7-012,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-B7-D5,Windows 10,"Oracle America, Inc",2026-03-05T21:37:19Z,Managed,b8e4ec72b9b040079325e97a7788dbd1,hollywood volume,,Windows,hollywood volume,laxbnpr7-012,Desert5,Sentinel Agent,25.1.334
laxbnpr7-012,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-B7-D5,Windows 10,"Oracle America, Inc",2026-03-05T21:37:19Z,Managed,b8e4ec72b9b040079325e97a7788dbd1,hollywood volume,,Windows,hollywood volume,laxbnpr7-012,Desert5,Mozilla Maintenance Service,146.0.1
laxbnpr7-012,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-B7-D5,Windows 10,"Oracle America, Inc",2026-03-05T21:37:19Z,Managed,b8e4ec72b9b040079325e97a7788dbd1,hollywood volume,,Windows,hollywood volume,laxbnpr7-012,Desert5,Mozilla Firefox (x64 en-US),146.0.1
laxbnpr7-012,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-B7-D5,Windows 10,"Oracle America, Inc",2026-03-05T21:37:19Z,Managed,b8e4ec72b9b040079325e97a7788dbd1,hollywood volume,,Windows,hollywood volume,laxbnpr7-012,Desert5,Microsoft VSS Writer for SQL Server 2014,12.3.6024.0
laxbnpr7-012,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-B7-D5,Windows 10,"Oracle America, Inc",2026-03-05T21:37:19Z,Managed,b8e4ec72b9b040079325e97a7788dbd1,hollywood volume,,Windows,hollywood volume,laxbnpr7-012,Desert5,Microsoft Visual C++ 2015-2019 Redistributable (x86) - 14.29.30135,14.29.30135.0
laxbnpr7-012,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-B7-D5,Windows 10,"Oracle America, Inc",2026-03-05T21:37:19Z,Managed,b8e4ec72b9b040079325e97a7788dbd1,hollywood volume,,Windows,hollywood volume,laxbnpr7-012,Desert5,Microsoft Visual C++ 2015 Redistributable (x64) - 14.0.23026,14.0.23026.0
laxbnpr7-012,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-B7-D5,Windows 10,"Oracle America, Inc",2026-03-05T21:37:19Z,Managed,b8e4ec72b9b040079325e97a7788dbd1,hollywood volume,,Windows,hollywood volume,laxbnpr7-012,Desert5,Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.21005,12.0.21005.1
laxbnpr7-012,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-B7-D5,Windows 10,"Oracle America, Inc",2026-03-05T21:37:19Z,Managed,b8e4ec72b9b040079325e97a7788dbd1,hollywood volume,,Windows,hollywood volume,laxbnpr7-012,Desert5,FreewayMsrLib POI Device Drivers,1.2.11.0
laxbnpr7-012,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-B7-D5,Windows 10,"Oracle America, Inc",2026-03-05T21:37:19Z,Managed,b8e4ec72b9b040079325e97a7788dbd1,hollywood volume,,Windows,hollywood volume,laxbnpr7-012,Desert5,Freedompay StandAlone Service,1.6.0.9
laxbnpr7-012,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-B7-D5,Windows 10,"Oracle America, Inc",2026-03-05T21:37:19Z,Managed,b8e4ec72b9b040079325e97a7788dbd1,hollywood volume,,Windows,hollywood volume,laxbnpr7-012,Desert5,Microsoft SQL Server 2008 Setup Support Files,10.3.5500.0
laxbnpr7-012,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-B7-D5,Windows 10,"Oracle America, Inc",2026-03-05T21:37:19Z,Managed,b8e4ec72b9b040079325e97a7788dbd1,hollywood volume,,Windows,hollywood volume,laxbnpr7-012,Desert5,FreedomPay Remote Update Service,1.9.0.1
laxbnpr7-012,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-B7-D5,Windows 10,"Oracle America, Inc",2026-03-05T21:37:19Z,Managed,b8e4ec72b9b040079325e97a7788dbd1,hollywood volume,,Windows,hollywood volume,laxbnpr7-012,Desert5,Intel(R) Chipset Device Software,10.1.18121.8164
laxbnpr7-012,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-B7-D5,Windows 10,"Oracle America, Inc",2026-03-05T21:37:19Z,Managed,b8e4ec72b9b040079325e97a7788dbd1,hollywood volume,,Windows,hollywood volume,laxbnpr7-012,Desert5,Microsoft POS for .NET 1.14.1,1.14.1708.8001
laxbnpr7-012,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-B7-D5,Windows 10,"Oracle America, Inc",2026-03-05T21:37:19Z,Managed,b8e4ec72b9b040079325e97a7788dbd1,hollywood volume,,Windows,hollywood volume,laxbnpr7-012,Desert5,Microsoft ODBC Driver 11 for SQL Server,12.3.6024.0
laxbnpr7-012,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-B7-D5,Windows 10,"Oracle America, Inc",2026-03-05T21:37:19Z,Managed,b8e4ec72b9b040079325e97a7788dbd1,hollywood volume,,Windows,hollywood volume,laxbnpr7-012,Desert5,Intel(R) Wireless Bluetooth(R),21.40.1.1
laxbnpr7-012,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-B7-D5,Windows 10,"Oracle America, Inc",2026-03-05T21:37:19Z,Managed,b8e4ec72b9b040079325e97a7788dbd1,hollywood volume,,Windows,hollywood volume,laxbnpr7-012,Desert5,Microsoft SQL Server 2012 Native Client,11.4.7462.6
laxbnpr7-012,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-B7-D5,Windows 10,"Oracle America, Inc",2026-03-05T21:37:19Z,Managed,b8e4ec72b9b040079325e97a7788dbd1,hollywood volume,,Windows,hollywood volume,laxbnpr7-012,Desert5,Microsoft SQL Server 2014 Setup (English),12.3.6024.0
laxbnpr7-012,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-B7-D5,Windows 10,"Oracle America, Inc",2026-03-05T21:37:19Z,Managed,b8e4ec72b9b040079325e97a7788dbd1,hollywood volume,,Windows,hollywood volume,laxbnpr7-012,Desert5,Microsoft SQL Server 2014 Transact-SQL ScriptDom,12.3.6024.0
laxbnpr7-012,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-B7-D5,Windows 10,"Oracle America, Inc",2026-03-05T21:37:19Z,Managed,b8e4ec72b9b040079325e97a7788dbd1,hollywood volume,,Windows,hollywood volume,laxbnpr7-012,Desert5,Intel(R) Serial IO,30.100.1915.1
laxbnpr7-012,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-B7-D5,Windows 10,"Oracle America, Inc",2026-03-05T21:37:19Z,Managed,b8e4ec72b9b040079325e97a7788dbd1,hollywood volume,,Windows,hollywood volume,laxbnpr7-012,Desert5,Intel(R) Processor Graphics,26.20.100.7323
laxbnpr7-012,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-B7-D5,Windows 10,"Oracle America, Inc",2026-03-05T21:37:19Z,Managed,b8e4ec72b9b040079325e97a7788dbd1,hollywood volume,,Windows,hollywood volume,laxbnpr7-012,Desert5,Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.17,9.0.30729
laxbnpr7-012,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-B7-D5,Windows 10,"Oracle America, Inc",2026-03-05T21:37:19Z,Managed,b8e4ec72b9b040079325e97a7788dbd1,hollywood volume,,Windows,hollywood volume,laxbnpr7-012,Desert5,Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161,9.0.30729.6161
laxbnpr7-012,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-B7-D5,Windows 10,"Oracle America, Inc",2026-03-05T21:37:19Z,Managed,b8e4ec72b9b040079325e97a7788dbd1,hollywood volume,,Windows,hollywood volume,laxbnpr7-012,Desert5,Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219,10.0.40219
laxbnpr7-012,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-B7-D5,Windows 10,"Oracle America, Inc",2026-03-05T21:37:19Z,Managed,b8e4ec72b9b040079325e97a7788dbd1,hollywood volume,,Windows,hollywood volume,laxbnpr7-012,Desert5,Intel(R) Network Connections 25.0.0.0,25.0.0.0
laxbnpr7-012,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-B7-D5,Windows 10,"Oracle America, Inc",2026-03-05T21:37:19Z,Managed,b8e4ec72b9b040079325e97a7788dbd1,hollywood volume,,Windows,hollywood volume,laxbnpr7-012,Desert5,Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030,11.0.61030.0
laxbnpr7-012,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-B7-D5,Windows 10,"Oracle America, Inc",2026-03-05T21:37:19Z,Managed,b8e4ec72b9b040079325e97a7788dbd1,hollywood volume,,Windows,hollywood volume,laxbnpr7-012,Desert5,Intel(R) Management Engine Components,2007.14.0.1484
laxbnpr7-012,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-B7-D5,Windows 10,"Oracle America, Inc",2026-03-05T21:37:19Z,Managed,b8e4ec72b9b040079325e97a7788dbd1,hollywood volume,,Windows,hollywood volume,laxbnpr7-012,Desert5,Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219,10.0.40219
laxbnpr7-013,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-53-6C,Windows 10,"Oracle America, Inc",2026-03-05T22:05:31Z,Managed,480a6858031f42699aa8d8c22ffde7b8,hollywood volume,,Windows,hollywood volume,laxbnpr7-013,Volume Cafe,SQL Server Browser for SQL Server 2014,12.3.6024.0
laxbnpr7-013,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-53-6C,Windows 10,"Oracle America, Inc",2026-03-05T22:05:31Z,Managed,480a6858031f42699aa8d8c22ffde7b8,hollywood volume,,Windows,hollywood volume,laxbnpr7-013,Volume Cafe,WIN32 CAL Client,3.1.4.144
laxbnpr7-013,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-53-6C,Windows 10,"Oracle America, Inc",2026-03-05T22:05:31Z,Managed,480a6858031f42699aa8d8c22ffde7b8,hollywood volume,,Windows,hollywood volume,laxbnpr7-013,Volume Cafe,Intel(R) Chipset Device Software,10.1.18121.8164
laxbnpr7-013,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-53-6C,Windows 10,"Oracle America, Inc",2026-03-05T22:05:31Z,Managed,480a6858031f42699aa8d8c22ffde7b8,hollywood volume,,Windows,hollywood volume,laxbnpr7-013,Volume Cafe,Intel(R) Management Engine Components,1937.12.0.1312
laxbnpr7-013,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-53-6C,Windows 10,"Oracle America, Inc",2026-03-05T22:05:31Z,Managed,480a6858031f42699aa8d8c22ffde7b8,hollywood volume,,Windows,hollywood volume,laxbnpr7-013,Volume Cafe,Intel(R) Processor Graphics,26.20.100.7323
laxbnpr7-013,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-53-6C,Windows 10,"Oracle America, Inc",2026-03-05T22:05:31Z,Managed,480a6858031f42699aa8d8c22ffde7b8,hollywood volume,,Windows,hollywood volume,laxbnpr7-013,Volume Cafe,Intel(R) Serial IO,30.100.1915.1
laxbnpr7-013,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-53-6C,Windows 10,"Oracle America, Inc",2026-03-05T22:05:31Z,Managed,480a6858031f42699aa8d8c22ffde7b8,hollywood volume,,Windows,hollywood volume,laxbnpr7-013,Volume Cafe,Intel(R) Wireless Bluetooth(R),21.40.1.1
laxbnpr7-013,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-53-6C,Windows 10,"Oracle America, Inc",2026-03-05T22:05:31Z,Managed,480a6858031f42699aa8d8c22ffde7b8,hollywood volume,,Windows,hollywood volume,laxbnpr7-013,Volume Cafe,Microsoft ODBC Driver 11 for SQL Server,12.3.6024.0
laxbnpr7-013,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-53-6C,Windows 10,"Oracle America, Inc",2026-03-05T22:05:31Z,Managed,480a6858031f42699aa8d8c22ffde7b8,hollywood volume,,Windows,hollywood volume,laxbnpr7-013,Volume Cafe,Microsoft POS for .NET 1.14.1,1.14.1708.8001
laxbnpr7-013,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-53-6C,Windows 10,"Oracle America, Inc",2026-03-05T22:05:31Z,Managed,480a6858031f42699aa8d8c22ffde7b8,hollywood volume,,Windows,hollywood volume,laxbnpr7-013,Volume Cafe,Microsoft SQL Server 2008 Setup Support Files,10.3.5500.0
laxbnpr7-013,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-53-6C,Windows 10,"Oracle America, Inc",2026-03-05T22:05:31Z,Managed,480a6858031f42699aa8d8c22ffde7b8,hollywood volume,,Windows,hollywood volume,laxbnpr7-013,Volume Cafe,Microsoft SQL Server 2012 Native Client,11.4.7462.6
laxbnpr7-013,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-53-6C,Windows 10,"Oracle America, Inc",2026-03-05T22:05:31Z,Managed,480a6858031f42699aa8d8c22ffde7b8,hollywood volume,,Windows,hollywood volume,laxbnpr7-013,Volume Cafe,Microsoft SQL Server 2014 Setup (English),12.3.6024.0
laxbnpr7-013,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-53-6C,Windows 10,"Oracle America, Inc",2026-03-05T22:05:31Z,Managed,480a6858031f42699aa8d8c22ffde7b8,hollywood volume,,Windows,hollywood volume,laxbnpr7-013,Volume Cafe,Microsoft SQL Server 2014 Transact-SQL ScriptDom,12.3.6024.0
laxbnpr7-013,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-53-6C,Windows 10,"Oracle America, Inc",2026-03-05T22:05:31Z,Managed,480a6858031f42699aa8d8c22ffde7b8,hollywood volume,,Windows,hollywood volume,laxbnpr7-013,Volume Cafe,Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.17,9.0.30729
laxbnpr7-013,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-53-6C,Windows 10,"Oracle America, Inc",2026-03-05T22:05:31Z,Managed,480a6858031f42699aa8d8c22ffde7b8,hollywood volume,,Windows,hollywood volume,laxbnpr7-013,Volume Cafe,Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161,9.0.30729.6161
laxbnpr7-013,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-53-6C,Windows 10,"Oracle America, Inc",2026-03-05T22:05:31Z,Managed,480a6858031f42699aa8d8c22ffde7b8,hollywood volume,,Windows,hollywood volume,laxbnpr7-013,Volume Cafe,Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219,10.0.40219
laxbnpr7-013,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-53-6C,Windows 10,"Oracle America, Inc",2026-03-05T22:05:31Z,Managed,480a6858031f42699aa8d8c22ffde7b8,hollywood volume,,Windows,hollywood volume,laxbnpr7-013,Volume Cafe,Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219,10.0.40219
laxbnpr7-013,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-53-6C,Windows 10,"Oracle America, Inc",2026-03-05T22:05:31Z,Managed,480a6858031f42699aa8d8c22ffde7b8,hollywood volume,,Windows,hollywood volume,laxbnpr7-013,Volume Cafe,Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030,11.0.61030.0
laxbnpr7-013,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-53-6C,Windows 10,"Oracle America, Inc",2026-03-05T22:05:31Z,Managed,480a6858031f42699aa8d8c22ffde7b8,hollywood volume,,Windows,hollywood volume,laxbnpr7-013,Volume Cafe,Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.21005,12.0.21005.1
laxbnpr7-013,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-53-6C,Windows 10,"Oracle America, Inc",2026-03-05T22:05:31Z,Managed,480a6858031f42699aa8d8c22ffde7b8,hollywood volume,,Windows,hollywood volume,laxbnpr7-013,Volume Cafe,Microsoft Visual C++ 2015 Redistributable (x64) - 14.0.23026,14.0.23026.0
laxbnpr7-013,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-53-6C,Windows 10,"Oracle America, Inc",2026-03-05T22:05:31Z,Managed,480a6858031f42699aa8d8c22ffde7b8,hollywood volume,,Windows,hollywood volume,laxbnpr7-013,Volume Cafe,Microsoft Visual C++ 2015-2019 Redistributable (x86) - 14.29.30135,14.29.30135.0
laxbnpr7-013,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-53-6C,Windows 10,"Oracle America, Inc",2026-03-05T22:05:31Z,Managed,480a6858031f42699aa8d8c22ffde7b8,hollywood volume,,Windows,hollywood volume,laxbnpr7-013,Volume Cafe,Microsoft VSS Writer for SQL Server 2014,12.3.6024.0
laxbnpr7-013,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-53-6C,Windows 10,"Oracle America, Inc",2026-03-05T22:05:31Z,Managed,480a6858031f42699aa8d8c22ffde7b8,hollywood volume,,Windows,hollywood volume,laxbnpr7-013,Volume Cafe,Mozilla Firefox (x64 en-US),146.0.1
laxbnpr7-013,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-53-6C,Windows 10,"Oracle America, Inc",2026-03-05T22:05:31Z,Managed,480a6858031f42699aa8d8c22ffde7b8,hollywood volume,,Windows,hollywood volume,laxbnpr7-013,Volume Cafe,Mozilla Maintenance Service,146.0.1
laxbnpr7-013,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-53-6C,Windows 10,"Oracle America, Inc",2026-03-05T22:05:31Z,Managed,480a6858031f42699aa8d8c22ffde7b8,hollywood volume,,Windows,hollywood volume,laxbnpr7-013,Volume Cafe,Sentinel Agent,25.1.334
laxbnpr7-013,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-53-6C,Windows 10,"Oracle America, Inc",2026-03-05T22:05:31Z,Managed,480a6858031f42699aa8d8c22ffde7b8,hollywood volume,,Windows,hollywood volume,laxbnpr7-013,Volume Cafe,FreewayMsrLib POI Device Drivers,1.2.11.0
laxbnpr7-013,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-53-6C,Windows 10,"Oracle America, Inc",2026-03-05T22:05:31Z,Managed,480a6858031f42699aa8d8c22ffde7b8,hollywood volume,,Windows,hollywood volume,laxbnpr7-013,Volume Cafe,Freedompay StandAlone Service,1.6.0.9
laxbnpr7-013,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-53-6C,Windows 10,"Oracle America, Inc",2026-03-05T22:05:31Z,Managed,480a6858031f42699aa8d8c22ffde7b8,hollywood volume,,Windows,hollywood volume,laxbnpr7-013,Volume Cafe,FreedomPay Remote Update Service,1.9.0.1
laxbnpr7-013,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-53-6C,Windows 10,"Oracle America, Inc",2026-03-05T22:05:31Z,Managed,480a6858031f42699aa8d8c22ffde7b8,hollywood volume,,Windows,hollywood volume,laxbnpr7-013,Volume Cafe,DigitalPersona TouchChip Device Add-On for U.are.U SDK,1.0.1.767
laxbnpr7-013,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-53-6C,Windows 10,"Oracle America, Inc",2026-03-05T22:05:31Z,Managed,480a6858031f42699aa8d8c22ffde7b8,hollywood volume,,Windows,hollywood volume,laxbnpr7-013,Volume Cafe,Datto RMM,4.4.10516.10516
laxbnpr7-013,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-53-6C,Windows 10,"Oracle America, Inc",2026-03-05T22:05:31Z,Managed,480a6858031f42699aa8d8c22ffde7b8,hollywood volume,,Windows,hollywood volume,laxbnpr7-013,Volume Cafe,DigitalPersona SDK Runtime,3.4.0.127
mbi-beachcam,3b9e1794d2764b5dbfc4340ed8f8f80b,6C-4B-90-35-EA-00,Windows 10,LENOVO,2026-03-05T21:38:35Z,Managed,d0c49ca5293e4bcb88a2b75ba5f441c3,malibu beach inn,,Windows,malibu beach inn,mbi-beachcam,MBI-BEACHCAM,Teams Machine-Wide Installer,1.5.0.8070
mbi-beachcam,3b9e1794d2764b5dbfc4340ed8f8f80b,6C-4B-90-35-EA-00,Windows 10,LENOVO,2026-03-05T21:38:35Z,Managed,d0c49ca5293e4bcb88a2b75ba5f441c3,malibu beach inn,,Windows,malibu beach inn,mbi-beachcam,MBI-BEACHCAM,ThinkPad Compact Keyboard with TrackPoint driver,1.5.1.0
mbi-beachcam,3b9e1794d2764b5dbfc4340ed8f8f80b,6C-4B-90-35-EA-00,Windows 10,LENOVO,2026-03-05T21:38:35Z,Managed,d0c49ca5293e4bcb88a2b75ba5f441c3,malibu beach inn,,Windows,malibu beach inn,mbi-beachcam,MBI-BEACHCAM,Update for x64-based Windows Systems (KB5001716),8.94.0.0
mbi-beachcam,3b9e1794d2764b5dbfc4340ed8f8f80b,6C-4B-90-35-EA-00,Windows 10,LENOVO,2026-03-05T21:38:35Z,Managed,d0c49ca5293e4bcb88a2b75ba5f441c3,malibu beach inn,,Windows,malibu beach inn,mbi-beachcam,MBI-BEACHCAM,USB Enhanced Performance Keyboard,2.0.2.6
mbi-beachcam,3b9e1794d2764b5dbfc4340ed8f8f80b,6C-4B-90-35-EA-00,Windows 10,LENOVO,2026-03-05T21:38:35Z,Managed,d0c49ca5293e4bcb88a2b75ba5f441c3,malibu beach inn,,Windows,malibu beach inn,mbi-beachcam,MBI-BEACHCAM,VLC media player,3.0.21
mbi-beachcam,3b9e1794d2764b5dbfc4340ed8f8f80b,6C-4B-90-35-EA-00,Windows 10,LENOVO,2026-03-05T21:38:35Z,Managed,d0c49ca5293e4bcb88a2b75ba5f441c3,malibu beach inn,,Windows,malibu beach inn,mbi-beachcam,MBI-BEACHCAM,Vulkan Run Time Libraries 1.0.33.0,1.0.33.0
mbi-beachcam,3b9e1794d2764b5dbfc4340ed8f8f80b,6C-4B-90-35-EA-00,Windows 10,LENOVO,2026-03-05T21:38:35Z,Managed,d0c49ca5293e4bcb88a2b75ba5f441c3,malibu beach inn,,Windows,malibu beach inn,mbi-beachcam,MBI-BEACHCAM,Sentinel Agent,25.1.334
mbi-beachcam,3b9e1794d2764b5dbfc4340ed8f8f80b,6C-4B-90-35-EA-00,Windows 10,LENOVO,2026-03-05T21:38:35Z,Managed,d0c49ca5293e4bcb88a2b75ba5f441c3,malibu beach inn,,Windows,malibu beach inn,mbi-beachcam,MBI-BEACHCAM,Windows 10 Update Assistant,1.4.9200.22329
mbi-beachcam,3b9e1794d2764b5dbfc4340ed8f8f80b,6C-4B-90-35-EA-00,Windows 10,LENOVO,2026-03-05T21:38:35Z,Managed,d0c49ca5293e4bcb88a2b75ba5f441c3,malibu beach inn,,Windows,malibu beach inn,mbi-beachcam,MBI-BEACHCAM,Npcap OEM,1.71
mbi-beachcam,3b9e1794d2764b5dbfc4340ed8f8f80b,6C-4B-90-35-EA-00,Windows 10,LENOVO,2026-03-05T21:38:35Z,Managed,d0c49ca5293e4bcb88a2b75ba5f441c3,malibu beach inn,,Windows,malibu beach inn,mbi-beachcam,MBI-BEACHCAM,Mozilla Maintenance Service,146.0.1
mbi-beachcam,3b9e1794d2764b5dbfc4340ed8f8f80b,6C-4B-90-35-EA-00,Windows 10,LENOVO,2026-03-05T21:38:35Z,Managed,d0c49ca5293e4bcb88a2b75ba5f441c3,malibu beach inn,,Windows,malibu beach inn,mbi-beachcam,MBI-BEACHCAM,Mozilla Firefox (x64 en-US),146.0.1
mbi-beachcam,3b9e1794d2764b5dbfc4340ed8f8f80b,6C-4B-90-35-EA-00,Windows 10,LENOVO,2026-03-05T21:38:35Z,Managed,d0c49ca5293e4bcb88a2b75ba5f441c3,malibu beach inn,,Windows,malibu beach inn,mbi-beachcam,MBI-BEACHCAM,Google Chrome,143.0.7499.171
mbi-beachcam,3b9e1794d2764b5dbfc4340ed8f8f80b,6C-4B-90-35-EA-00,Windows 10,LENOVO,2026-03-05T21:38:35Z,Managed,d0c49ca5293e4bcb88a2b75ba5f441c3,malibu beach inn,,Windows,malibu beach inn,mbi-beachcam,MBI-BEACHCAM,Intel(R) Management Engine Components,11.7.0.1067
mbi-beachcam,3b9e1794d2764b5dbfc4340ed8f8f80b,6C-4B-90-35-EA-00,Windows 10,LENOVO,2026-03-05T21:38:35Z,Managed,d0c49ca5293e4bcb88a2b75ba5f441c3,malibu beach inn,,Windows,malibu beach inn,mbi-beachcam,MBI-BEACHCAM,Intel(R) Processor Graphics,26.20.100.7925
